Datetime,Open,High,Low,Close,Volume,Sma
2022-01-23 20:40:00,1.0828,1.0838,1.0773,1.0806,2774870.0,1.096147619047619
2022-01-23 20:45:00,1.0807,1.0833,1.0637,1.0658,8360297.0,1.0945333333333334
2022-01-23 20:50:00,1.0656,1.0674,1.0622,1.064,4979867.0,1.0928809523809524
2022-01-23 20:55:00,1.0638,1.0709,1.0618,1.0679,4272114.0,1.091304761904762
2022-01-23 21:00:00,1.0677,1.0753,1.0667,1.0704,3606855.0,1.089947619047619
2022-01-23 21:05:00,1.0706,1.0723,1.0642,1.0643,2060220.0,1.0882
2022-01-23 21:10:00,1.0643,1.0682,1.0624,1.065,2269318.0,1.0863142857142858
2022-01-23 21:15:00,1.0648,1.0657,1.0573,1.0621,4280980.0,1.0842476190476191
2022-01-23 21:20:00,1.062,1.0686,1.0607,1.0667,2586802.0,1.0824380952380952
2022-01-23 21:25:00,1.0667,1.0744,1.0653,1.0718,3670109.0,1.0809952380952381
2022-01-23 21:30:00,1.0718,1.0767,1.0713,1.0734,2198476.0,1.0793095238095238
2022-01-23 21:35:00,1.0734,1.0734,1.0551,1.0578,5531209.0,1.0770428571428572
2022-01-23 21:40:00,1.0578,1.0578,1.05,1.0546,4074592.0,1.0747380952380952
